date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
4/21/2017 20:00,None,173,53,4,210,8,8,288.68,0,0,40,Clouds,scattered clouds,3507
4/21/2017 21:00,None,271,53,5,190,8,8,284.46,0,0,1,Clear,sky is clear,3549
4/21/2017 22:00,None,139,53,4,190,8,8,283.53,0,0,1,Clear,sky is clear,3058
4/21/2017 23:00,None,240,47,3,210,3,3,281.91,0,0,1,Clear,sky is clear,3193
4/22/2017 0:00,None,284,50,4,190,4,4,279.96,0,0,1,Clear,sky is clear,1638
4/22/2017 1:00,None,249,54,5,220,5,5,278.63,0,0,1,Clear,sky is clear,998
4/22/2017 2:00,None,49,54,4,210,7,7,277.83,0,0,1,Clear,sky is clear,698
4/22/2017 3:00,None,155,54,3,200,6,6,277.47,0,0,1,Clear,sky is clear,514
4/22/2017 4:00,None,127,54,4,220,2,2,276.47,0,0,1,Clear,sky is clear,500
4/22/2017 5:00,None,123,64,4,200,6,6,275.69,0,0,1,Clear,sky is clear,854
4/22/2017 6:00,None,29,64,3,200,3,3,275.29,0,0,1,Clear,sky is clear,1581
4/22/2017 7:00,None,238,69,3,200,8,8,275.02,0,0,1,Clear,sky is clear,2588
4/22/2017 8:00,None,10,73,2,210,8,8,277.28,0,0,1,Clear,sky is clear,3660
4/22/2017 9:00,None,288,77,2,170,7,7,282.45,0,0,1,Clear,sky is clear,4121
4/22/2017 10:00,None,29,77,2,200,6,6,286.45,0,0,5,Clear,sky is clear,4354
4/22/2017 11:00,None,269,77,2,200,8,8,289.9,0,0,1,Clear,sky is clear,4979
4/22/2017 12:00,None,252,77,4,220,3,3,289.94,0,0,1,Clear,sky is clear,5891
4/22/2017 13:00,None,111,83,5,230,5,5,290.88,0,0,40,Clouds,scattered clouds,5422
4/22/2017 14:00,None,206,78,1,0,9,9,291.58,0,0,40,Clouds,scattered clouds,4904
4/22/2017 15:00,None,200,88,3,160,6,6,292.46,0,0,1,Clear,sky is clear,4732
4/22/2017 16:00,None,138,83,3,220,1,1,292.96,0,0,5,Clear,sky is clear,4436
4/22/2017 17:00,None,137,73,3,210,9,9,293.21,0,0,5,Clear,sky is clear,5024
4/22/2017 18:00,None,123,65,4,200,2,2,293.28,0,0,5,Clear,sky is clear,5581
4/22/2017 19:00,None,216,51,4,220,8,8,291.9,0,0,1,Clear,sky is clear,3813
4/22/2017 20:00,None,114,51,5,190,4,4,291.29,0,0,5,Clear,sky is clear,3389
4/22/2017 21:00,None,223,61,5,190,4,4,287.41,0,0,1,Clear,sky is clear,3209
4/22/2017 22:00,None,206,52,5,180,9,9,285.02,0,0,1,Clear,sky is clear,3055
4/22/2017 23:00,None,180,46,6,190,7,7,284.03,0,0,1,Clear,sky is clear,2163
4/23/2017 0:00,None,270,52,7,170,8,8,283.54,0,0,1,Clear,sky is clear,1378
4/23/2017 1:00,None,275,83,1,320,2,2,283.82,0,0,1,Clear,sky is clear,867
4/23/2017 2:00,None,173,83,10,350,5,5,283.28,0,0,1,Clear,sky is clear,684
4/23/2017 3:00,None,247,83,9,310,4,4,283.62,0,0,1,Clear,sky is clear,410
4/23/2017 4:00,None,172,88,4,150,3,3,283.22,0,0,1,Clear,sky is clear,353
4/23/2017 5:00,None,32,83,5,80,6,6,282.47,0,0,1,Clear,sky is clear,472
4/23/2017 6:00,None,199,77,8,100,6,6,281.69,0,0,1,Clear,sky is clear,809
4/23/2017 7:00,None,174,94,4,290,9,9,280.69,0,0,40,Drizzle,light intensity drizzle,1283
4/23/2017 8:00,None,249,88,3,290,1,1,281.75,0,0,75,Clouds,broken clouds,2159
4/23/2017 9:00,None,49,88,3,310,6,6,283.75,0,0,1,Clear,sky is clear,3059
4/23/2017 10:00,None,25,88,1,157,1,1,284.09,0,0,1,Clear,sky is clear,3849
4/23/2017 11:00,None,206,88,1,300,4,4,285.36,0,0,75,Clouds,broken clouds,4480
4/23/2017 12:00,None,276,88,1,210,5,5,287.69,0,0,1,Clear,sky is clear,4907
4/23/2017 13:00,None,60,88,2,313,6,6,288.89,0,0,1,Clear,sky is clear,4792
4/23/2017 14:00,None,230,88,1,310,6,6,289.29,0,0,75,Clouds,broken clouds,4519
4/23/2017 15:00,None,247,88,1,310,4,4,290.43,0,0,90,Clouds,overcast clouds,4488
4/23/2017 16:00,None,204,83,4,350,5,5,290.96,0,0,90,Clouds,overcast clouds,4769
4/23/2017 17:00,None,74,73,3,30,2,2,291.3,0,0,90,Clouds,overcast clouds,4238
4/23/2017 18:00,None,21,69,3,340,3,3,291.3,0,0,1,Clear,sky is clear,3722
4/23/2017 19:00,None,287,54,4,10,5,5,290.22,0,0,1,Clear,sky is clear,3123
4/23/2017 20:00,None,47,44,1,330,8,8,289.57,0,0,1,Clear,sky is clear,2848
4/23/2017 21:00,None,176,42,2,0,1,1,285.56,0,0,1,Clear,sky is clear,2626
4/23/2017 22:00,None,239,39,3,340,2,2,284.78,0,0,1,Clear,sky is clear,1717
4/23/2017 23:00,None,114,35,3,0,5,5,282.97,0,0,1,Clear,sky is clear,1031
4/24/2017 0:00,None,94,31,3,20,3,3,282.11,0,0,1,Clear,sky is clear,580
4/24/2017 1:00,None,199,31,3,20,4,4,281.3,0,0,1,Clear,sky is clear,353
4/24/2017 2:00,None,101,33,1,0,5,5,281.24,0,0,1,Clear,sky is clear,263
4/24/2017 3:00,None,164,35,3,80,3,3,280.9,0,0,1,Clear,sky is clear,343
4/24/2017 4:00,None,24,37,4,90,9,9,280.76,0,0,1,Clear,sky is clear,836
4/24/2017 5:00,None,298,44,3,150,8,8,280.23,0,0,1,Clear,sky is clear,2738
4/24/2017 6:00,None,105,54,2,140,3,3,280.29,0,0,1,Clear,sky is clear,5772
4/24/2017 7:00,None,235,64,2,95,8,8,282.02,0,0,1,Clear,sky is clear,6830
4/24/2017 8:00,None,127,68,1,96,3,3,283.74,0,0,1,Clear,sky is clear,6369
4/24/2017 9:00,None,208,64,3,100,1,1,286.81,0,0,1,Clear,sky is clear,5111
4/24/2017 10:00,None,150,69,1,96,6,6,289.08,0,0,1,Clear,sky is clear,4457
4/24/2017 11:00,None,190,73,0,178,7,7,290.35,0,0,1,Clear,sky is clear,4548
4/24/2017 12:00,None,176,83,2,190,5,5,291.42,0,0,90,Clouds,overcast clouds,4660
4/24/2017 13:00,None,124,88,9,130,4,4,292.55,0,0,90,Clouds,overcast clouds,4548
4/24/2017 14:00,None,115,83,4,70,2,2,293.75,0,0,75,Clouds,broken clouds,4934
4/24/2017 15:00,None,13,83,4,280,1,1,294.28,0,0,90,Clouds,overcast clouds,5456
4/24/2017 16:00,None,254,78,2,0,1,1,293.89,0,0,90,Clouds,overcast clouds,6554
4/24/2017 17:00,None,286,78,3,30,8,8,293.22,0,0,90,Rain,light rain,6046
4/24/2017 18:00,None,149,64,3,360,6,6,292.69,0,0,90,Rain,proximity shower rain,4501
4/24/2017 18:00,None,86,54,7,140,2,2,292.69,0,0,90,Drizzle,light intensity drizzle,4501
4/24/2017 19:00,None,59,54,1,130,8,8,291.42,0,0,90,Clouds,overcast clouds,3243
4/24/2017 20:00,None,150,54,2,0,3,3,291.22,0,0,90,Clouds,overcast clouds,2773
4/24/2017 21:00,None,189,54,1,0,5,5,291.22,0,0,90,Clouds,overcast clouds,2357
4/24/2017 22:00,None,217,44,2,300,5,5,291.09,0,0,90,Clouds,overcast clouds,1559
4/24/2017 23:00,None,126,51,5,280,4,4,291.09,0,0,90,Rain,moderate rain,981
4/25/2017 0:00,None,158,54,4,290,6,6,290.42,0,0,90,Drizzle,light intensity drizzle,551
4/25/2017 0:00,None,192,78,3,190,3,3,290.42,0,0,90,Rain,light rain,551
4/25/2017 1:00,None,19,73,4,220,5,5,288.96,0,0,90,Rain,light rain,351
4/25/2017 1:00,None,128,78,3,240,8,8,288.96,0,0,90,Drizzle,light intensity drizzle,351
4/25/2017 2:00,None,101,78,3,250,8,8,287.58,0,0,90,Drizzle,light intensity drizzle,251
4/25/2017 3:00,None,166,78,5,240,3,3,288.45,0,0,90,Clouds,overcast clouds,312
4/25/2017 4:00,None,120,83,4,260,5,5,288.16,0,0,90,Clouds,overcast clouds,836
4/25/2017 5:00,None,39,78,5,260,3,3,287.96,0,0,90,Clouds,overcast clouds,2793
4/25/2017 6:00,None,177,78,3,260,8,8,287.23,0,0,90,Clouds,overcast clouds,5617
4/25/2017 7:00,None,186,83,3,250,3,3,285.69,0,0,75,Mist,mist,6781
4/25/2017 7:00,None,140,83,3,260,5,5,285.69,0,0,75,Rain,light rain,6781
4/25/2017 8:00,None,10,82,3,250,2,2,285.29,0,0,75,Mist,mist,6318
4/25/2017 9:00,None,297,88,3,230,9,9,285.84,0,0,90,Mist,mist,5217
4/25/2017 10:00,None,94,88,3,250,1,1,286.58,0,0,90,Mist,mist,4654
4/25/2017 11:00,None,139,82,4,250,2,2,288.28,0,0,40,Haze,haze,4712
4/25/2017 12:00,None,211,72,5,270,6,6,288.02,0,0,40,Clouds,scattered clouds,4982
4/25/2017 13:00,None,168,60,8,290,2,2,289.15,0,0,75,Clouds,broken clouds,4782
4/25/2017 14:00,None,155,64,9,290,9,9,288.82,0,0,90,Rain,light rain,5107
4/25/2017 15:00,None,144,64,8,290,1,1,288.54,0,0,90,Rain,proximity shower rain,5648
4/25/2017 15:00,None,270,60,8,290,6,6,288.54,0,0,90,Mist,mist,5648
4/25/2017 15:00,None,55,60,9,300,8,8,288.54,0,0,90,Haze,haze,5648
4/25/2017 16:00,None,193,56,7,320,6,6,286.89,0,0,90,Rain,proximity shower rain,6376
4/25/2017 16:00,None,12,57,8,320,6,6,286.89,0,0,90,Mist,mist,6376
4/25/2017 17:00,None,150,61,4,310,1,1,285.86,0,0,90,Rain,moderate rain,5971
4/25/2017 17:00,None,76,54,7,310,8,8,285.86,0,0,90,Mist,mist,5971
4/25/2017 18:00,None,81,50,5,320,7,7,285.71,0,0,90,Rain,moderate rain,4537
4/25/2017 18:00,None,187,47,6,330,4,4,285.71,0,0,90,Mist,mist,4537
4/25/2017 19:00,None,124,50,6,350,1,1,285.27,0,0,90,Rain,heavy intensity rain,3193
4/25/2017 19:00,None,108,56,4,10,9,9,285.27,0,0,90,Mist,mist,3193
4/25/2017 20:00,None,85,56,4,20,2,2,284.95,0,0,90,Rain,heavy intensity rain,2731
4/25/2017 20:00,None,289,64,2,20,8,8,284.95,0,0,90,Mist,mist,2731
4/25/2017 21:00,None,284,68,2,10,9,9,284.62,0,0,90,Rain,heavy intensity rain,2164
4/25/2017 21:00,None,256,72,2,20,5,5,284.62,0,0,90,Mist,mist,2164
4/25/2017 21:00,None,109,82,1,40,7,7,284.62,0,0,90,Drizzle,drizzle,2164
4/25/2017 22:00,None,91,82,1,33,5,5,284.09,0,0,90,Rain,moderate rain,1688
4/25/2017 22:00,None,257,88,1,130,2,2,284.09,0,0,90,Mist,mist,1688
4/25/2017 22:00,None,136,88,1,60,1,1,284.09,0,0,90,Drizzle,drizzle,1688
4/25/2017 23:00,None,265,87,1,28,2,2,283.62,0,0,90,Rain,light rain,1034
4/25/2017 23:00,None,299,82,3,80,5,5,283.62,0,0,90,Mist,mist,1034
4/25/2017 23:00,None,226,72,3,140,8,8,283.62,0,0,90,Drizzle,drizzle,1034
4/26/2017 0:00,None,133,73,1,92,1,1,282.76,0,0,90,Rain,light rain,582
4/26/2017 0:00,None,16,60,2,150,5,5,282.76,0,0,90,Drizzle,drizzle,582
4/26/2017 0:00,None,84,57,3,110,2,2,282.76,0,0,90,Mist,mist,582
4/26/2017 1:00,None,47,53,3,100,2,2,282.09,0,0,90,Rain,moderate rain,349
4/26/2017 1:00,None,236,47,1,0,8,8,282.09,0,0,90,Drizzle,light intensity drizzle,349
4/26/2017 1:00,None,157,47,2,0,5,5,282.09,0,0,90,Mist,mist,349
4/26/2017 2:00,None,232,44,4,140,1,1,280.3,0,0,90,Rain,moderate rain,286
4/26/2017 2:00,None,226,47,4,130,3,3,280.3,0,0,90,Drizzle,drizzle,286
4/26/2017 3:00,None,139,47,4,100,1,1,279.3,0,0,90,Rain,moderate rain,344
4/26/2017 3:00,None,46,44,5,130,5,5,279.3,0,0,90,Drizzle,drizzle,344
4/26/2017 4:00,None,40,61,1,150,3,3,278.89,0,0,90,Rain,heavy intensity rain,826
4/26/2017 4:00,None,248,54,3,140,1,1,278.89,0,0,90,Mist,mist,826
4/26/2017 5:00,None,51,64,2,110,8,8,277.59,0,0,90,Rain,moderate rain,2775
4/26/2017 5:00,None,271,69,2,120,1,1,277.59,0,0,90,Mist,mist,2775
4/26/2017 6:00,None,119,64,3,130,4,4,276.23,0,0,90,Rain,moderate rain,5270
4/26/2017 6:00,None,146,64,4,140,3,3,276.23,0,0,90,Mist,mist,5270
4/26/2017 6:00,None,211,68,4,150,8,8,276.23,0,0,90,Snow,light snow,5270
4/26/2017 7:00,None,95,68,4,140,5,5,275.58,0,0,90,Rain,moderate rain,5932
4/26/2017 7:00,None,190,68,4,140,6,6,275.58,0,0,90,Mist,mist,5932
4/26/2017 8:00,None,92,64,7,150,1,1,275.37,0,0,90,Rain,moderate rain,5335
4/26/2017 8:00,None,239,73,4,160,6,6,275.37,0,0,90,Mist,mist,5335
4/26/2017 8:00,None,281,93,3,230,8,8,275.37,0,0,90,Drizzle,light intensity drizzle,5335
4/26/2017 9:00,None,22,93,6,170,2,2,275.22,0,0,90,Rain,moderate rain,5583
4/26/2017 9:00,None,27,88,5,170,5,5,275.22,0,0,90,Mist,mist,5583
4/26/2017 9:00,None,178,88,4,190,4,4,275.22,0,0,90,Drizzle,drizzle,5583
4/26/2017 10:00,None,59,83,3,180,4,4,275.22,0,0,90,Rain,moderate rain,4454
4/26/2017 10:00,None,115,69,1,0,2,2,275.22,0,0,90,Mist,mist,4454
4/26/2017 10:00,None,117,69,5,250,1,1,275.22,0,0,90,Drizzle,light intensity drizzle,4454
4/26/2017 11:00,None,206,61,3,180,6,6,275.88,0,0,90,Rain,light rain,4824
4/26/2017 11:00,None,228,57,2,250,5,5,275.88,0,0,90,Snow,light snow,4824
4/26/2017 11:00,None,137,61,4,130,4,4,275.88,0,0,90,Drizzle,light intensity drizzle,4824
4/26/2017 12:00,None,203,57,4,170,3,3,275.95,0,0,90,Rain,light rain,4973
4/26/2017 12:00,None,50,61,2,170,5,5,275.95,0,0,90,Drizzle,drizzle,4973
4/26/2017 13:00,None,129,57,2,0,2,2,276.42,0,0,90,Haze,haze,4912
4/26/2017 13:00,None,36,78,1,150,1,1,276.42,0,0,90,Drizzle,light intensity drizzle,4912
4/26/2017 13:00,None,196,65,4,180,6,6,276.42,0,0,90,Rain,light rain,4912
4/26/2017 14:00,None,151,65,2,110,9,9,276.49,0,0,90,Haze,haze,5207
4/26/2017 14:00,None,288,73,4,130,8,8,276.49,0,0,90,Mist,mist,5207
4/26/2017 14:00,None,31,73,4,150,7,7,276.49,0,0,90,Rain,light rain,5207
4/26/2017 15:00,None,36,73,3,140,9,9,276.75,0,0,90,Rain,light rain,5878
4/26/2017 16:00,None,34,78,5,150,5,5,276.84,0,0,90,Rain,light rain,6723
4/26/2017 17:00,None,191,78,4,170,1,1,277.29,0,0,90,Rain,light rain,6252
4/26/2017 18:00,None,186,78,4,150,6,6,276.95,0,0,90,Drizzle,drizzle,4631
4/26/2017 18:00,None,112,83,5,150,2,2,276.95,0,0,90,Rain,light rain,4631
4/26/2017 19:00,None,162,88,6,150,5,5,276.29,0,0,90,Rain,light rain,3439
4/26/2017 20:00,None,280,88,3,150,2,2,276.15,0,0,90,Rain,light rain,2768
4/26/2017 20:00,None,204,88,5,30,5,5,276.15,0,0,90,Mist,mist,2768
4/26/2017 20:00,None,148,88,5,70,8,8,276.15,0,0,90,Snow,light snow,2768
4/26/2017 21:00,None,101,78,6,80,5,5,275.75,0,0,90,Drizzle,light intensity drizzle,2494
4/26/2017 21:00,None,12,78,5,90,3,3,275.75,0,0,90,Mist,mist,2494
4/26/2017 21:00,None,134,78,5,110,5,5,275.75,0,0,90,Snow,light snow,2494
4/26/2017 22:00,None,27,74,5,120,9,9,275.49,0,0,90,Mist,mist,1948
4/26/2017 22:00,None,190,65,3,120,3,3,275.49,0,0,90,Snow,snow,1948
4/26/2017 23:00,None,274,70,6,150,9,9,275.15,0,0,90,Mist,mist,1062
4/26/2017 23:00,None,136,59,7,150,9,9,275.15,0,0,90,Drizzle,light intensity drizzle,1062
4/27/2017 0:00,None,113,59,9,170,8,8,274.95,0,0,90,Mist,mist,590
4/27/2017 1:00,None,279,59,9,180,9,9,274.69,0,0,90,Mist,mist,362
4/27/2017 2:00,None,198,55,10,180,6,6,274.49,0,0,90,Mist,mist,251
4/27/2017 2:00,None,278,62,8,180,3,3,274.49,0,0,90,Snow,light snow,251
4/27/2017 3:00,None,260,62,9,180,9,9,274.15,0,0,90,Snow,light snow,364
4/27/2017 3:00,None,117,62,7,180,8,8,274.15,0,0,90,Mist,mist,364
4/27/2017 4:00,None,231,62,6,190,2,2,274.29,0,0,90,Haze,haze,848
4/27/2017 4:00,None,270,83,5,170,1,1,274.29,0,0,90,Mist,mist,848
4/27/2017 4:00,None,259,78,4,248,5,5,274.29,0,0,90,Snow,light snow,848
4/27/2017 5:00,None,94,83,2,70,4,4,273.95,0,0,90,Mist,mist,2788
4/27/2017 6:00,None,250,83,1,0,2,2,273.65,0,0,90,Snow,light snow,5610
4/27/2017 6:00,None,147,88,4,170,4,4,273.65,0,0,90,Mist,mist,5610
4/27/2017 7:00,None,264,78,3,210,1,1,273.48,0,0,90,Snow,light snow,6302
4/27/2017 7:00,None,161,78,5,230,6,6,273.48,0,0,90,Mist,mist,6302
4/27/2017 7:00,None,125,83,6,240,7,7,273.48,0,0,90,Rain,light rain,6302
4/27/2017 8:00,None,232,73,6,270,4,4,273.42,0,0,90,Snow,light snow,5826
4/27/2017 8:00,None,246,68,5,260,4,4,273.42,0,0,90,Mist,mist,5826
4/27/2017 9:00,None,56,72,4,258,6,6,272.95,0,0,90,Clouds,overcast clouds,5750
4/27/2017 10:00,None,267,53,4,260,1,1,273.08,0,0,90,Snow,snow,4625
4/27/2017 11:00,None,104,47,6,250,1,1,273.42,0,0,90,Clouds,overcast clouds,5054
4/27/2017 12:00,None,139,42,7,270,5,5,273.46,0,0,90,Mist,mist,5065
4/27/2017 13:00,None,167,41,7,268,7,7,273.95,0,0,90,Snow,light snow,5248
4/27/2017 14:00,None,162,39,9,260,5,5,274.02,0,0,90,Clouds,overcast clouds,5263
4/27/2017 15:00,None,92,37,6,270,4,4,274.09,0,0,90,Clouds,overcast clouds,6015
4/27/2017 16:00,None,199,37,7,260,8,8,274.03,0,0,90,Clouds,overcast clouds,6957
4/27/2017 17:00,None,263,36,7,260,1,1,274.09,0,0,90,Clouds,overcast clouds,6557
4/27/2017 18:00,None,266,35,7,260,8,8,274.09,0,0,90,Clouds,overcast clouds,4821
4/27/2017 19:00,None,200,37,6,260,4,4,274.03,0,0,90,Clouds,overcast clouds,3799
4/27/2017 20:00,None,196,39,5,240,3,3,273.96,0,0,90,Clouds,overcast clouds,3147
4/27/2017 21:00,None,121,44,5,230,2,2,273.96,0,0,90,Clouds,overcast clouds,3115
4/27/2017 22:00,None,103,47,4,210,4,4,274.28,0,0,90,Clouds,overcast clouds,2065
4/27/2017 23:00,None,243,50,5,210,4,4,274.29,0,0,90,Clouds,overcast clouds,1671
4/28/2017 0:00,None,74,53,5,200,5,5,274.42,0,0,90,Clouds,overcast clouds,796
4/28/2017 1:00,None,146,60,4,210,7,7,274.42,0,0,90,Clouds,overcast clouds,498
4/28/2017 2:00,None,123,60,5,210,7,7,274.44,0,0,90,Clouds,overcast clouds,428
4/28/2017 3:00,None,208,64,6,220,9,9,274.58,0,0,90,Clouds,overcast clouds,477
4/28/2017 4:00,None,60,69,4,220,4,4,274.92,0,0,90,Clouds,overcast clouds,865
4/28/2017 5:00,None,227,73,5,220,4,4,275.15,0,0,90,Clouds,overcast clouds,2770
4/28/2017 6:00,None,25,73,4,240,3,3,274.82,0,0,90,Clouds,overcast clouds,5739
4/28/2017 7:00,None,199,78,5,230,6,6,274.58,0,0,90,Clouds,overcast clouds,6882
4/28/2017 8:00,None,243,78,4,240,8,8,275.35,0,0,5,Clear,sky is clear,6092
4/28/2017 9:00,None,46,75,4,243,4,4,275.95,0,0,1,Clear,sky is clear,5316
4/28/2017 10:00,None,194,82,3,158,7,7,277.08,0,0,1,Clear,sky is clear,5005
4/28/2017 11:00,None,182,60,0,284,4,4,277.81,0,0,40,Clouds,scattered clouds,5268
4/28/2017 12:00,None,97,60,2,243,2,2,279.02,0,0,75,Clouds,broken clouds,5602
4/28/2017 13:00,None,135,58,2,243,3,3,279.68,0,0,1,Clear,sky is clear,5345
4/28/2017 14:00,None,282,42,7,250,4,4,280.75,0,0,40,Clouds,scattered clouds,5727
4/28/2017 15:00,None,263,37,10,260,1,1,281.65,0,0,1,Clear,sky is clear,6137
4/28/2017 16:00,None,294,42,7,280,7,7,281.95,0,0,75,Clouds,broken clouds,6495
4/28/2017 17:00,None,245,42,7,280,9,9,282.82,0,0,1,Clear,sky is clear,6152
4/28/2017 18:00,None,215,42,8,280,8,8,282.96,0,0,1,Clear,sky is clear,5206
4/28/2017 19:00,None,122,39,8,270,9,9,282.9,0,0,75,Clouds,broken clouds,4089
4/28/2017 20:00,None,276,47,3,250,3,3,282.15,0,0,75,Clouds,broken clouds,3454
4/28/2017 21:00,None,233,58,6,285,2,2,281.15,0,0,1,Clear,sky is clear,3294
4/28/2017 22:00,None,285,58,6,285,2,2,279.36,0,0,1,Clear,sky is clear,2916
4/28/2017 23:00,None,203,58,6,285,2,2,278.02,0,0,1,Clear,sky is clear,2547
4/29/2017 0:00,None,59,58,5,283,8,8,277.22,0,0,1,Clear,sky is clear,1503
4/29/2017 1:00,None,50,58,5,283,3,3,277.86,0,0,1,Clear,sky is clear,842
4/29/2017 2:00,None,19,58,5,283,6,6,277.96,0,0,1,Clear,sky is clear,573
4/29/2017 3:00,None,190,62,5,282,5,5,277.16,0,0,1,Clear,sky is clear,429
4/29/2017 4:00,None,186,62,5,282,5,5,276.8,0,0,1,Clear,sky is clear,374
4/29/2017 5:00,None,117,62,5,282,2,2,275.82,0,0,1,Clear,sky is clear,776
4/29/2017 6:00,None,76,69,6,289,8,8,275.23,0,0,1,Clear,sky is clear,1475
4/29/2017 7:00,None,45,69,6,289,6,6,275.58,0,0,75,Clouds,broken clouds,2609
4/29/2017 8:00,None,176,69,6,289,9,9,276.48,0,0,1,Clear,sky is clear,3622
4/29/2017 9:00,None,288,70,6,295,2,2,277.58,0,0,75,Clouds,broken clouds,4179
4/29/2017 10:00,None,288,70,6,295,5,5,279.27,0,0,75,Clouds,broken clouds,4489
4/29/2017 11:00,None,109,70,6,295,7,7,280.95,0,0,1,Clear,sky is clear,4917
4/29/2017 12:00,None,290,71,6,301,8,8,282.35,0,0,1,Clear,sky is clear,5252
4/29/2017 13:00,None,69,71,6,301,1,1,283.62,0,0,90,Clouds,overcast clouds,4857
4/29/2017 14:00,None,111,71,6,301,6,6,284.48,0,0,90,Clouds,overcast clouds,5235
4/29/2017 15:00,None,170,68,6,301,9,9,285.15,0,0,90,Clouds,overcast clouds,4981
4/29/2017 16:00,None,170,68,6,301,9,9,285.48,0,0,1,Clear,sky is clear,4874
4/29/2017 17:00,None,202,68,6,301,4,4,285.95,0,0,90,Clouds,overcast clouds,4974
4/29/2017 18:00,None,42,67,5,312,9,9,285.75,0,0,90,Clouds,overcast clouds,4725
4/29/2017 19:00,None,161,67,5,312,4,4,284.65,0,0,1,Clear,sky is clear,3815
4/29/2017 20:00,None,224,67,5,312,9,9,284.48,0,0,90,Clouds,overcast clouds,3263
4/29/2017 21:00,None,295,74,5,314,8,8,283.89,0,0,90,Clouds,overcast clouds,3160
4/29/2017 22:00,None,67,74,5,314,8,8,283.22,0,0,1,Clear,sky is clear,2990
4/29/2017 23:00,None,227,74,5,314,2,2,282.3,0,0,1,Clear,sky is clear,2191
4/30/2017 0:00,None,130,84,5,317,5,5,281.46,0,0,1,Clear,sky is clear,1360
4/30/2017 1:00,None,153,84,5,317,2,2,280.87,0,0,1,Clear,sky is clear,869
4/30/2017 2:00,None,153,84,5,317,2,2,280.37,0,0,1,Clear,sky is clear,628
4/30/2017 3:00,None,55,90,4,313,8,8,279.87,0,0,90,Clouds,overcast clouds,358
4/30/2017 4:00,None,160,90,4,313,1,1,279.66,0,0,90,Clouds,overcast clouds,319
4/30/2017 5:00,None,35,90,4,313,4,4,279.37,0,0,40,Clouds,scattered clouds,443
4/30/2017 6:00,None,90,90,4,317,1,1,279.08,0,0,90,Clouds,overcast clouds,875
4/30/2017 7:00,None,111,90,4,317,9,9,278.87,0,0,90,Clouds,overcast clouds,1331
4/30/2017 8:00,None,118,90,4,317,6,6,278.82,0,0,90,Drizzle,drizzle,2104
4/30/2017 9:00,None,289,87,3,340,9,9,279.08,0,0,90,Rain,light rain,2887
4/30/2017 10:00,None,136,87,3,340,9,9,278.84,0,0,90,Rain,moderate rain,3489
4/30/2017 10:00,None,116,87,3,340,1,1,278.84,0,0,90,Drizzle,light intensity drizzle,3489
4/30/2017 11:00,None,179,81,3,349,5,5,279.08,0,0,90,Rain,light rain,3947
4/30/2017 12:00,None,135,81,3,349,4,4,279.48,0,0,90,Rain,light rain,4119
4/30/2017 12:00,None,36,81,3,349,3,3,279.48,0,0,90,Drizzle,drizzle,4119
4/30/2017 13:00,None,139,74,3,352,8,8,279.59,0,0,90,Rain,moderate rain,4622
4/30/2017 13:00,None,125,74,3,352,6,6,279.59,0,0,90,Drizzle,light intensity drizzle,4622
4/30/2017 14:00,None,145,74,3,352,3,3,279.95,0,0,90,Rain,light rain,4566
4/30/2017 14:00,None,178,66,2,344,2,2,279.95,0,0,90,Drizzle,light intensity drizzle,4566
4/30/2017 15:00,None,150,66,2,344,9,9,280.52,0,0,90,Clouds,overcast clouds,4444
4/30/2017 16:00,None,100,66,2,344,6,6,280.84,0,0,90,Clouds,overcast clouds,4380
4/30/2017 17:00,None,159,81,1,329,3,3,281.27,0,0,90,Clouds,overcast clouds,4196
4/30/2017 18:00,None,56,81,1,329,4,4,281.03,0,0,90,Rain,proximity shower rain,3584
4/30/2017 18:00,None,74,81,1,329,3,3,281.03,0,0,90,Drizzle,drizzle,3584
4/30/2017 19:00,None,206,87,1,127,6,6,280.35,0,0,90,Rain,light rain,2951
4/30/2017 19:00,None,295,87,1,127,9,9,280.35,0,0,90,Drizzle,drizzle,2951
4/30/2017 20:00,None,259,87,1,127,1,1,280.02,0,0,90,Rain,light rain,2478
4/30/2017 20:00,None,271,87,1,169,4,4,280.02,0,0,90,Drizzle,drizzle,2478
4/30/2017 21:00,None,96,87,1,169,3,3,278.88,0,0,90,Rain,moderate rain,2118
4/30/2017 21:00,None,61,87,1,169,1,1,278.88,0,0,90,Drizzle,light intensity drizzle,2118
4/30/2017 22:00,None,14,86,1,176,6,6,278.69,0,0,90,Rain,moderate rain,1575
4/30/2017 22:00,None,223,86,1,176,9,9,278.69,0,0,90,Drizzle,light intensity drizzle,1575
4/30/2017 23:00,None,50,86,1,176,6,6,277.8,0,0,90,Rain,moderate rain,916
5/1/2017 0:00,None,176,73,2,214,6,6,276.61,0,0,90,Rain,heavy intensity rain,530
5/1/2017 0:00,None,39,73,2,214,3,3,276.61,0,0,90,Mist,mist,530
5/1/2017 0:00,None,57,73,2,214,3,3,276.61,0,0,90,Snow,snow,530
5/1/2017 1:00,None,218,71,2,210,4,4,275.84,0,0,90,Rain,moderate rain,362
5/1/2017 1:00,None,197,71,2,210,5,5,275.84,0,0,90,Mist,mist,362
